       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
       202.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000       200.0000000
